Target ID,Title,Live Site Status,QA Result,QA Issue - Content,QA Issue - Appearence,QA Issue - Functionality,Open Access,Primary URL,Other URLs
10670,Tim Aker (@Tim_Aker) on Twitter (UKIP Politician),LIVE,No QA issues found (OK to publish),False,False,False,False,https://twitter.com/tim_aker/,[]
23129,Thomas Tugendhat (@TomTugendhat) on Twitter (Conservative Politician),LIVE,No QA issues found (OK to publish),False,False,False,False,https://twitter.com/tomtugendhat/,[]
5296,Theresa May (Conservative Politician),LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.tmay.co.uk/,[]
23128,Thomas Tugendhat (Conservative Politician),LIVE,"QA issues, but OK to publish",False,False,False,True,http://www.tomtugendhat.org.uk/,[]
44337,Theresa May (@theresa_may) on Twitter (Conservative Politician),LIVE,No QA issues found (OK to publish),False,False,False,False,https://twitter.com/Theresa_May/,[]
23375,Theo Clarke (Conservative Politician),LIVE,No QA issues found (OK to publish),False,False,False,False,https://twitter.com/theodoraclarke/,[]
53769,Theo Clarke (Conservative Politician),NO_LONGER_UPDATED,"QA issues, but OK to publish",False,False,False,False,https://www.theo-clarke.org.uk/,[]
23389,Thangam Debbonaire (@tdebbonaire) on Twitter (Labour Politician),NO_LONGER_UPDATED,QA issues found,True,False,False,False,https://twitter.com/tdebbonaire/,[]
52505,Terry Stacy (@TerryStacyLD) on Twitter (Liberal Democrat Politician),LIVE,No QA issues found (OK to publish),False,False,False,False,https://twitter.com/TerryStacyLD/,[]
54051,Terry Durrance (@durrance_terry) on Twitter (UKIP Politician),LIVE,No QA issues found (OK to publish),False,False,False,False,https://twitter.com/durrance_terry/,[]
54148,Teresa Murray (@CllrMurray) on Twitter (Labour Party Politician),LIVE,No QA issues found (OK to publish),False,False,False,False,https://twitter.com/CllrMurray/,[]
53911,Teck Khong UKIP (@DrTeckKhong) on Twitter (UKIP Politician),LIVE,No QA issues found (OK to publish),False,False,False,False,https://twitter.com/DrTeckKhong/,[]
54200,Tasha Osben (@Tasha4Clacton) on Twitter (Labour Party Politician),LIVE,No QA issues found (OK to publish),False,False,False,False,https://twitter.com/Tasha4Clacton/,[]
24865,Tania Mathias (Conservative Politician),NO_LONGER_UPDATED,No QA issues found (OK to publish),False,False,False,False,http://www.tania4twickenham.co.uk/,[]
24866,Tania Mathias  (Conservative Politician),LIVE,No QA issues found (OK to publish),False,False,False,False,https://twitter.com/tania_mathias/,[]
24793,Tamara Galloway (@TamaraGalloway) on Twitter (Green Party Politician),LIVE,No QA issues found (OK to publish),False,False,False,False,https://twitter.com/tamaragalloway,[]
52436,Susan van de Ven (Liberal Democrats Politician),LIVE,No QA issues found (OK to publish),False,False,False,False,https://susanvandeven.mycouncillor.org.uk/,[]
53052,Stuart Tuckwood (@StuartTuckwood) on Twitter (Green Party Politician),LIVE,No QA issues found (OK to publish),False,False,False,False,https://twitter.com/StuartTuckwood,[]
53051,Stuart Tuckwood (Green Party Politician),NO_LONGER_UPDATED,"QA issues, but OK to publish",True,False,False,False,https://stuartforcambridge.com/,[]
54064,Stuart Houghton (@stuart4ntmayor) on Twitter (UKIP Politician),NO_LONGER_UPDATED,No QA issues found (OK to publish),False,False,False,False,https://twitter.com/stuart4ntmayor/,[]
54046,Stuart Bestwick (@StuartBestwick)  on Twitter (UKIP Politician),LIVE,No QA issues found (OK to publish),False,False,False,False,https://twitter.com/StuartBestwick/,[]
53743,Stuart Bent (@ukipstu1) on Twitter (UKIP Politician),NO_LONGER_UPDATED,No QA issues found (OK to publish),False,False,False,False,https://twitter.com/ukipstu1/,[]
54043,Steven Winstone (@steven_winstone) on Twitter (Social Democratic Politician),LIVE,No QA issues found (OK to publish),False,False,False,False,https://twitter.com/steven_winstone/,[]
54012,Steve McCabe (@steve_mccabe)  on Twitter (Labour Party Politician),LIVE,No QA issues found (OK to publish),False,False,False,False,https://twitter.com/steve_mccabe/,[]
54015,Steve McCabe (Labour Party Politician),LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.stevemccabe.org/,[]
23539,Steve Double (@stevedouble  ) on Twitter (Conservative Politician),LIVE,No QA issues found (OK to publish),False,False,False,False,https://twitter.com/stevedouble/,[]
53639,Steve Kyte (Conservativ Politician),NO_LONGER_UPDATED,No QA issues found (OK to publish),False,False,False,False,https://www.newcastle-conservatives.co.uk/steve4central,[]
23538,Steve Double (Conservative Politician),LIVE,No QA issues found (OK to publish),True,False,False,True,http://www.stevedouble.org.uk/,[]
53397,Steve Clapcote (@ClapcoteS) on Twitter (Labour Politician),NO_LONGER_UPDATED,No QA issues found (OK to publish),False,False,False,False,https://twitter.com/clapcotes/,[]
22145,Stephen Twigg (@StephenTwigg) on Twitter (Labour Politician),LIVE,No QA issues found (OK to publish),False,False,False,False,https://twitter.com/stephentwigg/,[]
54120,Stephen Powers (@steasap) on Twitter (Labour Party Politician),LIVE,No QA issues found (OK to publish),False,False,False,False,https://twitter.com/steasap/,[]
52533,Stephen Lloyd (Liberal Democrats Politician),LIVE,No QA issues found (OK to publish),False,False,False,False,https://stephenlloyd.org.uk/en/,[]
52395, Stephen Gilbert (@gilbert4stan) on Twitter (Liberal Democrats Politician),VANISHED,"QA issues, but OK to publish",True,False,False,False,https://twitter.com/gilbert4stan/,[]
24704,Stephen Barclay (Conservative Politician),LIVE,Recrawl Requested,False,False,False,True,http://stevebarclay.net/,[]
54072,Star Anderton (UKIP Politician),NO_LONGER_UPDATED,No QA issues found (OK to publish),False,False,False,False,http://www.staranderton.uk/,[]
53531,Stephanie Pitchers (Green Partyv,NO_LONGER_UPDATED,No QA issues found (OK to publish),False,False,False,False,https://liverpool.greenparty.org.uk/news/2017/05/20/support-stephanie-pitchers/,[]
54071,Star Anderton (@StarAnderton) on Twitter (UKIP Politician),LIVE,No QA issues found (OK to publish),False,False,False,False,https://twitter.com/StarAnderton/,[]
22151,Simon Kitchen (@skitchen82 ) on Twitter (Conservative Politician),LIVE,No QA issues found (OK to publish),False,False,False,False,https://twitter.com/skitchen82/,[]
53849,Solomon Curtis (@Solomon_Curtis) on Twitter (Labour Party Politician),LIVE,No QA issues found (OK to publish),False,False,False,False,https://twitter.com/Solomon_Curtis/,[]
52407,Simon Sansome (Liberal Democrats Politician),LIVE,No QA issues found (OK to publish),False,False,False,False,https://eastmidslibdems.org.uk/en/contact/simon-sansome,[]
2587,Simon Kirby (Conservative Politician),VANISHED,"QA issues, but OK to publish",True,False,False,True,http://www.simonkirby.org/,[]
52692,Simon Hughes (@Simon Hughes) on Twitter (Liberal Democrats Politician),LIVE,No QA issues found (OK to publish),False,False,False,False,https://twitter.com/SimonHughes/,[]
52691,Simon Hughes (Liberal Democrats Politician),LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.simonhughes.org.uk/,[]
22040,Simon Fell (@simonfell ) on Twitter (Conservative Politician),LIVE,No QA issues found (OK to publish),False,False,False,False,https://twitter.com/simonfell/,[]
22039,Simon Fell (Conservative  Politician),NO_LONGER_UPDATED,No QA issues found (OK to publish),False,False,False,False,http://www.simonfell.org/,[]
54176,Shabbir Aslam (Labour Party Parliamentary Candidate Politician),LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.shabbiraslam.co.uk/,[]
23521,Sheryll Murray (@sheryllmurray ) on Twitter (Conservative Politician),LIVE,No QA issues found (OK to publish),False,False,False,False,https://twitter.com/sheryllmurray/,[]
54174,Shabbir Aslam (@Shabbir4Labour) on Twitter (Labour Party Politician),LIVE,No QA issues found (OK to publish),False,False,False,False,https://twitter.com/Shabbir4Labour/,[]
21990,Shabana Mahmood (@ShabanaMahmood) on Twitter (Labour Politician),LIVE,No QA issues found (OK to publish),False,False,False,False,https://twitter.com/shabanamahmood/,[]
21989,Shabana Mahmood (Labour Politician),LIVE,No QA issues found (OK to publish),False,False,True,False,http://www.shabanamahmood.org/,[]
54155,Sean Kelly-Walsh  (@seankellywalsh) on Twitter (Labour Party Politician),LIVE,Recrawl Requested,False,False,False,False,https://twitter.com/seankellywalsh/,[]
53875,Scott Mann (@scottmann4NC  ) on Twitter (Conservative Politician),LIVE,No QA issues found (OK to publish),False,False,False,False,https://twitter.com/scottmann4NC/,[]
23498,Scott Mann (Conservative Politician),LIVE,"QA issues, but OK to publish",True,False,False,False,http://www.scottmann.org.uk/,[]
22206,Scott Dickinson (@ScottDickinson0) on Twitter (Labour Politician),LIVE,No QA issues found (OK to publish),False,False,False,False,https://twitter.com/scottdickinson0/,[]
54107,Scott Dickinson (Labour Party Politician),LIVE,Recrawl Requested,False,False,False,False,https://www.scottdickinson.net/,[]
53043,SCOTT CATO Molly (@Molly4Bristol) (Green Party Politician),NO_LONGER_UPDATED,No QA issues found (OK to publish),False,False,False,False,https://twitter.com/molly4bristol,[]
53847,Sara Hyde (@sarakhyde) on Twitter (Labour Party Politician),LIVE,No QA issues found (OK to publish),False,False,False,False,https://twitter.com/sarakhyde/,[]
54311,Sarah Quarmby (Liberal Democrat Politician),NO_LONGER_UPDATED,"QA issues, but OK to publish",True,False,False,False,http://www.libdems.org.uk/sarah_quarmby/,[]
53997,Sarah Newton (@SNewtonUK ) on Twitter (Conservative Politician),LIVE,No QA issues found (OK to publish),False,False,False,False,https://twitter.com/SNewtonUK/,[]
53989,Sarah Jones ( @LabourSJ) (Labour Politician),LIVE,No QA issues found (OK to publish),False,False,False,False,https://twitter.com/LabourSJ/,[]
53984,Sarah Jones (Labour  Politician),LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.sarah-jones.org/,[]
10378,Sandy Martin (@sandyofipswich) on Twitter (Labour Politician),LIVE,No QA issues found (OK to publish),False,False,False,False,https://twitter.com/sandyofipswich/,[]
24792,Sam Webber  (@samdwebber) on Twitter (Liberal Democrats Politician),LIVE,"QA issues, but OK to publish",False,False,False,False,https://twitter.com/samdwebber,[]
53745,Sam Watts (UKIP Politician),NO_LONGER_UPDATED,"QA issues, but OK to publish",True,False,False,False,http://www.samwatts.net/,[]
53747,Sam Watts(@swattsnhants) on Twitter  (UKIP Politician),LIVE,No QA issues found (OK to publish),True,False,False,False,https://twitter.com/swattsnhants/,[]
54177,Sally Gathern (@sanng7) on Twitter (Labour Party Politician),LIVE,No QA issues found (OK to publish),False,False,False,False,https://twitter.com/sanng7/,[]
54063,Ryan Coshall (@RyanCoshall) on Twitter (UKIP Politician),VANISHED,No QA issues found (OK to publish),True,False,False,False,https://twitter.com/RyanCoshall/,[]
52526,Ryan Bate (Liberal Democrats Politician),NO_LONGER_UPDATED,"QA issues, but OK to publish",True,False,False,True,https://ryanbate.org/,[]
54089,Ruth Alcroft (@ruthalcroft) on Twitter (Labour Party Politician),LIVE,Recrawl Requested,False,False,False,False,https://twitter.com/ruthalcroft/,[]
54265, Russell Moyle (Labour Politician),NO_LONGER_UPDATED,No QA issues found (OK to publish),False,False,False,False,http://russell-moyle.co.uk/,[]
24807,Rupa Huq (@RupaHuq) on Twitter (Labour Politician),LIVE,No QA issues found (OK to publish),False,False,False,False,https://twitter.com/RupaHuq/,[]
24806,Rupa Huq (Labour  Politician),LIVE,"QA issues, but OK to publish",True,False,True,False,http://www.rupahuq.co.uk/,[]
53675,Roy Swales (@SwalesRoy) on Twitter (UKIP Politician),VANISHED,No QA issues found (OK to publish),True,False,False,False,https://twitter.com/SwalesRoy/,[]
52683,Ross Shipman (@RossShipp) on Twitter (Liberal Democrats Politician),LIVE,No QA issues found (OK to publish),False,False,False,False,https://twitter.com/RossShippy/,[]
53190,Rosina Robson (Liberal Democrats Politician),NO_LONGER_UPDATED,No QA issues found (OK to publish),False,False,False,False,http://www.londonlibdems.org.uk/rosina_robson,[]
54180,Rosie Duffield (@RosieDuffield1) on Twitter (Labour Party Politician),LIVE,No QA issues found (OK to publish),False,False,False,False,https://twitter.com/RosieDuffield1/,[]
53634,Rory Stewart (@RoryStewartUK  ) on Twitter (Conservative Politician),LIVE,No QA issues found (OK to publish),False,False,False,False,https://twitter.com/RoryStewartUK/,[]
22036,Rory Stewart (Conservative  Politician),LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.rorystewart.co.uk/,[]
22015,Roger Godsiff (@RogerGodsiff) on Twitter (Labour Politician),LIVE,"QA issues, but OK to publish",True,False,False,False,https://twitter.com/rogergodsiff/,[]
22014,Roger Godsiff (Labour Politician),LIVE,Recrawl Requested,True,False,False,False,http://www.rogergodsiffmp.co.uk/,[]
23066,Roger Gale (Conservative Politician),LIVE,Recrawl Requested,True,False,True,True,http://www.rogergale.co.uk/,[]
52488,Roger Crouch (@RogerCrouch1) on Twitter (Liberal Democrats Politician),LIVE,No QA issues found (OK to publish),False,False,False,False,https://twitter.com/RogerCrouch1/,[]
54001,Roger Clark (UKIP Politician),NO_LONGER_UPDATED,Recrawl Requested,True,False,False,False,http://rogerclark.webs.com/,[]
53734,RogansBlog.co.uk (UKIP Politician),LIVE,"QA issues, but OK to publish",True,False,False,True,http://www.rogansblog.co.uk/,['http://www.paulrogan.info/']
53777,Rob Wilson (Conservative Politician),VANISHED,"QA issues, but OK to publish",False,False,False,False,https://winwithwilson.com/,[]
28548,Paul Scully (Conservative Politician),LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.scully.org.uk/,[]
53697,Paul Sanderson (Independent  Politician),NO_LONGER_UPDATED,Recrawl Requested,True,False,False,False,https://www.paulsanderson.org/,[]
53191,Paul Nuttall (UKIP Politician),NO_LONGER_UPDATED,No QA issues found (OK to publish),False,False,False,False,http://pnuttall.co.uk/,[]
53195,Paul Kenny (@paul_r_kenny  ) on Twitter (Labour Politician),NO_LONGER_UPDATED,No QA issues found (OK to publish),False,False,False,False,https://twitter.com/paul_r_kenny/,[]
54080,Paul Hickling UKIP (@hickling_paul1) on Twitter (UKIP Politician),LIVE,No QA issues found (OK to publish),False,False,False,False,https://twitter.com/hickling_paul1/,[]
53736,Paul Graham Rogan (@RastrickCrusade) on Twitter (UKIP Politician),NO_LONGER_UPDATED,No QA issues found (OK to publish),False,False,False,False,https://twitter.com/RastrickCrusade/,[]
54260,Paul Farrelly (Labour Politician),LIVE,No QA issues found (OK to publish),False,False,False,True,http://paulfarrelly.com/,[]
52517,Paul Edgeworth (@pauledgeworth) on Twitter (Liberal Democrats Politician),LIVE,No QA issues found (OK to publish),False,False,False,False,https://twitter.com/pauledgeworth/,[]
24701,Paul Bullen (@pbullenUKIP) on Twitter (UKIP Politician),LIVE,No QA issues found (OK to publish),True,False,False,False,https://twitter.com/pbullenUKIP/,[]
53981,Paul Bailey - UKIP New Forest West Area (UKIP Politician),NO_LONGER_UPDATED,No QA issues found (OK to publish),False,False,False,False,http://www.ukip-nfwest.co.uk/,[]
53698,Patrick Lowe (@patrickloweukip) on Twitter (UKIP  Politician),NO_LONGER_UPDATED,No QA issues found (OK to publish),False,False,False,False,https://twitter.com/patrickloweukip/,[]
54038,Robert Moran (@piratemoran) on Twitter (Pirate Party Politician),NO_LONGER_UPDATED,No QA issues found (OK to publish),False,False,False,False,https://twitter.com/piratemoran/,[]
53990,Richard Hilton (@RichardHilton1) on Twitter (UKIP Politician),LIVE,No QA issues found (OK to publish),False,False,False,False,https://twitter.com/RichardHilton1/,[]
54055,Richard Elvin (UKIP Politician),LIVE,No QA issues found (OK to publish),False,False,False,False,https://ukipsouthtyneside.com/,[]
